outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
False,False,True,16,32,50,0.001107
False,False,True,16,32,64,0.0012675
False,False,True,16,32,80,0.0011895
False,False,True,16,32,100,0.001218
False,False,True,16,32,128,0.0012435
False,False,True,16,32,256,0.001211
False,False,True,16,50,4,0.0016224999999999
False,False,True,16,50,8,0.001364
False,False,True,16,50,16,0.001199
False,False,True,16,50,20,0.001177
False,False,True,16,50,32,0.0011949999999999
False,False,True,16,50,50,0.001085
False,False,True,16,50,64,0.0012465
False,False,True,16,50,80,0.001285
False,False,True,16,50,100,0.001367
False,False,True,16,50,128,0.001309
False,False,True,16,50,256,0.0012545
False,False,True,16,64,4,0.001444
False,False,True,16,64,8,0.001364
False,False,True,16,64,16,0.0011925
False,False,True,16,64,20,0.0012044999999999
False,False,True,16,64,32,0.00125
False,False,True,16,64,50,0.0011995
False,False,True,16,64,64,0.0012955
False,False,True,16,64,80,0.0012615
False,False,True,16,64,100,0.001168
False,False,True,16,64,128,0.0012629999999999
False,False,True,16,64,256,0.001228
False,False,True,16,80,4,0.0015845
False,False,True,16,80,8,0.0013295
False,False,True,16,80,16,0.0012865
False,False,True,16,80,20,0.0011814999999999
False,False,True,16,80,32,0.0012994999999999
False,False,True,16,80,50,0.0011619999999999
False,False,True,16,80,64,0.0013195
False,False,True,16,80,80,0.0012894999999999
False,False,True,16,80,100,0.001141
False,False,True,16,80,128,0.0012025
False,False,True,16,80,256,0.001199
False,False,True,16,100,4,0.001612
False,False,True,16,100,8,0.001351
False,False,True,16,100,16,0.001283
False,False,True,16,100,20,0.0011435
False,False,True,16,100,32,0.0011654999999999
False,False,True,16,100,50,0.0011649999999999
False,False,True,16,100,64,0.001212
False,False,True,16,100,80,0.001205
False,False,True,16,100,100,0.0011949999999999
False,False,True,16,100,128,0.0013385
False,False,True,16,100,256,0.001215
False,False,True,16,128,4,0.001511
False,False,True,16,128,8,0.0013655
False,False,True,16,128,16,0.0011665
False,False,True,16,128,20,0.0010695
False,False,True,16,128,32,0.0013614999999999
False,False,True,16,128,50,0.001285
False,False,True,16,128,64,0.0012989999999999
False,False,True,16,128,80,0.001258
False,False,True,16,128,100,0.001339
False,False,True,16,128,128,0.0014395
False,False,True,16,128,256,0.0013065
False,False,True,16,2048,4,0.0015105
False,False,True,16,2048,8,0.001317
False,False,True,16,2048,16,0.0013514999999999
False,False,True,16,2048,20,0.0011554999999999
False,False,True,16,2048,32,0.001166
False,False,True,16,2048,50,0.001166
False,False,True,16,2048,64,0.0011459999999999
False,False,True,16,2048,80,0.0011949999999999
False,False,True,16,2048,100,0.0012139999999999
False,False,True,16,2048,128,0.001236
False,False,True,16,2048,256,0.0013254999999999
False,False,True,20,4,4,0.001628
False,False,True,20,4,8,0.001356
False,False,True,20,4,16,0.001252
False,False,True,20,4,20,0.001178
False,False,True,20,4,32,0.0013205
False,False,True,20,4,50,0.0012764999999999
False,False,True,20,4,64,0.001317
False,False,True,20,4,80,0.0013945
False,False,True,20,4,100,0.0012435
False,False,True,20,4,128,0.0012345
False,False,True,20,4,256,0.0013965
False,False,True,20,8,4,0.0015355
False,False,True,20,8,8,0.0013289999999999
False,False,True,20,8,16,0.0012415
False,False,True,20,8,20,0.0011645
False,False,True,20,8,32,0.0011305
False,False,True,20,8,50,0.0012274999999999
False,False,True,20,8,64,0.001222
False,False,True,20,8,80,0.00123
False,False,True,20,8,100,0.001217
False,False,True,20,8,128,0.0013135
False,False,True,20,8,256,0.0011945
False,False,True,20,16,4,0.001504
False,False,True,20,16,8,0.0013974999999999
False,False,True,20,16,16,0.0012315
False,False,True,20,16,20,0.0012
False,False,True,20,16,32,0.001135
False,False,True,20,16,50,0.00114
False,False,True,20,16,64,0.0011979999999999
False,False,True,20,16,80,0.0012035
False,False,True,20,16,100,0.0011255
False,False,True,20,16,128,0.0013189999999999
False,False,True,20,16,256,0.0012695
False,False,True,20,20,4,0.0017585
False,False,True,20,20,8,0.0013695
False,False,True,20,20,16,0.0011345
False,False,True,20,20,20,0.001197
False,False,True,20,20,32,0.0012079999999999
False,False,True,20,20,50,0.001128
False,False,True,20,20,64,0.0011619999999999
False,False,True,20,20,80,0.0012065
False,False,True,20,20,100,0.0011665
False,False,True,20,20,128,0.001218
False,False,True,20,20,256,0.0012894999999999
False,False,True,20,32,4,0.001533
False,False,True,20,32,8,0.0013605
False,False,True,20,32,16,0.0012285
False,False,True,20,32,20,0.0011394999999999
False,False,True,20,32,32,0.001126
False,False,True,20,32,50,0.001094
False,False,True,20,32,64,0.0011565
False,False,True,20,32,80,0.0012315
False,False,True,20,32,100,0.0012285
False,False,True,20,32,128,0.0012864999999999
False,False,True,20,32,256,0.0013874999999999
False,False,True,20,50,4,0.0016695
False,False,True,20,50,8,0.001346
False,False,True,20,50,16,0.0011755
False,False,True,20,50,20,0.001169
False,False,True,20,50,32,0.001033
False,False,True,20,50,50,0.00116
False,False,True,20,50,64,0.0011715
False,False,True,20,50,80,0.0012805
False,False,True,20,50,100,0.0012345
False,False,True,20,50,128,0.0012699999999999
False,False,True,20,50,256,0.0012335
False,False,True,20,64,4,0.0016845
False,False,True,20,64,8,0.0013685
False,False,True,20,64,16,0.0012675
False,False,True,20,64,20,0.0011705
False,False,True,20,64,32,0.001043
False,False,True,20,64,50,0.001088
False,False,True,20,64,64,0.001136
False,False,True,20,64,80,0.0012395
False,False,True,20,64,100,0.001192
False,False,True,20,64,128,0.0012495
False,False,True,20,64,256,0.0011849999999999
False,False,True,20,80,4,0.0016045
False,False,True,20,80,8,0.0013
False,False,True,20,80,16,0.0011655
False,False,True,20,80,20,0.0012499999999999
False,False,True,20,80,32,0.0012905
False,False,True,20,80,50,0.001112
False,False,True,20,80,64,0.001144
False,False,True,20,80,80,0.0011925
False,False,True,20,80,100,0.001432
False,False,True,20,80,128,0.001254
False,False,True,20,80,256,0.0012729999999999
False,False,True,20,100,4,0.001453
False,False,True,20,100,8,0.0012845
False,False,True,20,100,16,0.0011805
False,False,True,20,100,20,0.0012385
False,False,True,20,100,32,0.001218
False,False,True,20,100,50,0.001077
False,False,True,20,100,64,0.001161
False,False,True,20,100,80,0.0012145
False,False,True,20,100,100,0.001227
False,False,True,20,100,128,0.0011775
False,False,True,20,100,256,0.001189
False,False,True,20,128,4,0.001397
False,False,True,20,128,8,0.001341
False,False,True,20,128,16,0.001256
False,False,True,20,128,20,0.001302
False,False,True,20,128,32,0.0012165
False,False,True,20,128,50,0.001142
False,False,True,20,128,64,0.0013315
False,False,True,20,128,80,0.0012325
False,False,True,20,128,100,0.0011995
False,False,True,20,128,128,0.0014039999999999
False,False,True,20,128,256,0.0012165
False,False,True,20,2048,4,0.0015635
False,False,True,20,2048,8,0.0013655
False,False,True,20,2048,16,0.0011715
False,False,True,20,2048,20,0.001236
False,False,True,20,2048,32,0.00138
False,False,True,20,2048,50,0.0011055
False,False,True,20,2048,64,0.001184
False,False,True,20,2048,80,0.001282
False,False,True,20,2048,100,0.00139
False,False,True,20,2048,128,0.001315
False,False,True,20,2048,256,0.001278
False,False,True,32,4,4,0.001535
False,False,True,32,4,8,0.001226
False,False,True,32,4,16,0.001246
False,False,True,32,4,20,0.001261
False,False,True,32,4,32,0.0012139999999999
False,False,True,32,4,50,0.0011315
False,False,True,32,4,64,0.001167
False,False,True,32,4,80,0.0012569999999999
False,False,True,32,4,100,0.001202
False,False,True,32,4,128,0.001339
False,False,True,32,4,256,0.001183
False,False,True,32,8,4,0.001533
False,False,True,32,8,8,0.0011485
False,False,True,32,8,16,0.001241
False,False,True,32,8,20,0.001124
False,False,True,32,8,32,0.0011405
False,False,True,32,8,50,0.0011225
False,False,True,32,8,64,0.001173
False,False,True,32,8,80,0.0011935
False,False,True,32,8,100,0.0012144999999999
False,False,True,32,8,128,0.0013245
False,False,True,32,8,256,0.001235
False,False,True,32,16,4,0.001457
False,False,True,32,16,8,0.00118
False,False,True,32,16,16,0.0012374999999999
False,False,True,32,16,20,0.0011815
False,False,True,32,16,32,0.0011745
False,False,True,32,16,50,0.001062
False,False,True,32,16,64,0.0011795
False,False,True,32,16,80,0.001187
False,False,True,32,16,100,0.0011755
False,False,True,32,16,128,0.001339
False,False,True,32,16,256,0.001152
False,False,True,32,20,4,0.0015775
False,False,True,32,20,8,0.001355
False,False,True,32,20,16,0.001236
False,False,True,32,20,20,0.0010969999999999
False,False,True,32,20,32,0.001248
False,False,True,32,20,50,0.001073
False,False,True,32,20,64,0.001209
False,False,True,32,20,80,0.001249
False,False,True,32,20,100,0.001483
False,False,True,32,20,128,0.001236
False,False,True,32,20,256,0.001292
False,False,True,32,32,4,0.0014375
False,False,True,32,32,8,0.001229
False,False,True,32,32,16,0.0012339999999999
False,False,True,32,32,20,0.001147
False,False,True,32,32,32,0.0012799999999999
False,False,True,32,32,50,0.001107
False,False,True,32,32,64,0.0014835
False,False,True,32,32,80,0.0012434999999999
False,False,True,32,32,100,0.001181
False,False,True,32,32,128,0.0012525
False,False,True,32,32,256,0.0011385
False,False,True,32,50,4,0.0016375
False,False,True,32,50,8,0.0015175
False,False,True,32,50,16,0.0012605
False,False,True,32,50,20,0.0013035
False,False,True,32,50,32,0.001259
False,False,True,32,50,50,0.001171
False,False,True,32,50,64,0.0012615
False,False,True,32,50,80,0.001229
False,False,True,32,50,100,0.001149
False,False,True,32,50,128,0.0012935
False,False,True,32,50,256,0.0013235
False,False,True,32,64,4,0.0016315
False,False,True,32,64,8,0.0013254999999999
False,False,True,32,64,16,0.001131
False,False,True,32,64,20,0.001164
False,False,True,32,64,32,0.0013155
False,False,True,32,64,50,0.0010425
False,False,True,32,64,64,0.001261
False,False,True,32,64,80,0.00123
False,False,True,32,64,100,0.0012585
False,False,True,32,64,128,0.0012345
False,False,True,32,64,256,0.0013285
False,False,True,32,80,4,0.001562
False,False,True,32,80,8,0.0013124999999999
False,False,True,32,80,16,0.0012009999999999
False,False,True,32,80,20,0.0012515
False,False,True,32,80,32,0.001142
False,False,True,32,80,50,0.001174
False,False,True,32,80,64,0.0012515
False,False,True,32,80,80,0.001215
False,False,True,32,80,100,0.0012385
False,False,True,32,80,128,0.0013755
False,False,True,32,80,256,0.0011255
False,False,True,32,100,4,0.0015735
False,False,True,32,100,8,0.0013315
False,False,True,32,100,16,0.0012365
False,False,True,32,100,20,0.001203
False,False,True,32,100,32,0.001115
False,False,True,32,100,50,0.0011145
False,False,True,32,100,64,0.001203
False,False,True,32,100,80,0.001191
False,False,True,32,100,100,0.001167
False,False,True,32,100,128,0.001316
False,False,True,32,100,256,0.0013035
False,False,True,32,128,4,0.001689
False,False,True,32,128,8,0.0013315
False,False,True,32,128,16,0.001187
False,False,True,32,128,20,0.0012035
False,False,True,32,128,32,0.0012025
False,False,True,32,128,50,0.0011285
False,False,True,32,128,64,0.0010925
False,False,True,32,128,80,0.001242
False,False,True,32,128,100,0.001202
False,False,True,32,128,128,0.00123
False,False,True,32,128,256,0.0011949999999999
False,False,True,32,2048,4,0.0015535
False,False,True,32,2048,8,0.00124
False,False,True,32,2048,16,0.0011765
False,False,True,32,2048,20,0.001137
False,False,True,32,2048,32,0.001172
False,False,True,32,2048,50,0.001161
False,False,True,32,2048,64,0.0011835
False,False,True,32,2048,80,0.001187
False,False,True,32,2048,100,0.0012345
False,False,True,32,2048,128,0.00112
False,False,True,32,2048,256,0.001255
False,False,True,50,4,4,0.001785
False,False,True,50,4,8,0.00138
False,False,True,50,4,16,0.0012515
False,False,True,50,4,20,0.001171
False,False,True,50,4,32,0.001279
False,False,True,50,4,50,0.001237
False,False,True,50,4,64,0.001149
False,False,True,50,4,80,0.0011725
False,False,True,50,4,100,0.001197
False,False,True,50,4,128,0.0012045
False,False,True,50,4,256,0.001223
False,False,True,50,8,4,0.0017625
False,False,True,50,8,8,0.001631
False,False,True,50,8,16,0.001163
False,False,True,50,8,20,0.0011555
False,False,True,50,8,32,0.0011315
False,False,True,50,8,50,0.001223
False,False,True,50,8,64,0.0011605
False,False,True,50,8,80,0.001178
False,False,True,50,8,100,0.0013245
False,False,True,50,8,128,0.0014535
False,False,True,50,8,256,0.001214
False,False,True,50,16,4,0.001851
False,False,True,50,16,8,0.0014025
False,False,True,50,16,16,0.0012245
False,False,True,50,16,20,0.001164
False,False,True,50,16,32,0.001123
False,False,True,50,16,50,0.0012975
False,False,True,50,16,64,0.001222
False,False,True,50,16,80,0.0014895
False,False,True,50,16,100,0.0012515
False,False,True,50,16,128,0.0012924999999999
False,False,True,50,16,256,0.001287
False,False,True,50,20,4,0.0017555
False,False,True,50,20,8,0.001436
False,False,True,50,20,16,0.001081
False,False,True,50,20,20,0.0047255
False,False,True,50,20,32,0.0010934999999999
False,False,True,50,20,50,0.001648
False,False,True,50,20,64,0.00125
False,False,True,50,20,80,0.001186
False,False,True,50,20,100,0.0013
False,False,True,50,20,128,0.00125
False,False,True,50,20,256,0.0013825
False,False,True,50,32,4,0.0017215
False,False,True,50,32,8,0.0014285
False,False,True,50,32,16,0.001373
False,False,True,50,32,20,0.0011255
False,False,True,50,32,32,0.0012109999999999
False,False,True,50,32,50,0.0011925
False,False,True,50,32,64,0.00114
False,False,True,50,32,80,0.0011905
False,False,True,50,32,100,0.0012445
False,False,True,50,32,128,0.0012545
False,False,True,50,32,256,0.0012385
False,False,True,50,50,4,0.00155
False,False,True,50,50,8,0.0013705
False,False,True,50,50,16,0.001115
False,False,True,50,50,20,0.001054
False,False,True,50,50,32,0.001118
False,False,True,50,50,50,0.0011675
False,False,True,50,50,64,0.0012829999999999
False,False,True,50,50,80,0.001382
False,False,True,50,50,100,0.0012144999999999
False,False,True,50,50,128,0.0012079999999999
False,False,True,50,50,256,0.00121
False,False,True,50,64,4,0.001578
False,False,True,50,64,8,0.001359
False,False,True,50,64,16,0.0012665
False,False,True,50,64,20,0.0011075
False,False,True,50,64,32,0.0016779999999999
False,False,True,50,64,50,0.001286
False,False,True,50,64,64,0.0012195
False,False,True,50,64,80,0.0011935
False,False,True,50,64,100,0.0012785
False,False,True,50,64,128,0.0012255
False,False,True,50,64,256,0.001417
False,False,True,50,80,4,0.0015609999999999
False,False,True,50,80,8,0.0012025
False,False,True,50,80,16,0.0011375
False,False,True,50,80,20,0.001374
False,False,True,50,80,32,0.0011105
False,False,True,50,80,50,0.001131
False,False,True,50,80,64,0.001265
False,False,True,50,80,80,0.001308
False,False,True,50,80,100,0.0012035
False,False,True,50,80,128,0.0013549999999999
False,False,True,50,80,256,0.001338
False,False,True,50,100,4,0.001676
False,False,True,50,100,8,0.001286
False,False,True,50,100,16,0.0011625
False,False,True,50,100,20,0.0012274999999999
False,False,True,50,100,32,0.001248
False,False,True,50,100,50,0.0011265
False,False,True,50,100,64,0.001098
False,False,True,50,100,80,0.001321
False,False,True,50,100,100,0.001276
False,False,True,50,100,128,0.0012525
False,False,True,50,100,256,0.0011979999999999
False,False,True,50,128,4,0.001681
False,False,True,50,128,8,0.001277
False,False,True,50,128,16,0.001166
False,False,True,50,128,20,0.00129
False,False,True,50,128,32,0.00118
False,False,True,50,128,50,0.001192
False,False,True,50,128,64,0.0011275
False,False,True,50,128,80,0.001269
False,False,True,50,128,100,0.001163
False,False,True,50,128,128,0.0013035
False,False,True,50,128,256,0.001199
False,False,True,50,2048,4,0.001549
False,False,True,50,2048,8,0.0013189999999999
False,False,True,50,2048,16,0.001147
False,False,True,50,2048,20,0.001205
False,False,True,50,2048,32,0.0011685
False,False,True,50,2048,50,0.0013275
False,False,True,50,2048,64,0.0012385
False,False,True,50,2048,80,0.0012105
False,False,True,50,2048,100,0.0010925
False,False,True,50,2048,128,0.001184
False,False,True,50,2048,256,0.0011755
False,False,True,64,4,4,0.001702
False,False,True,64,4,8,0.0013755
False,False,True,64,4,16,0.001261
False,False,True,64,4,20,0.0012065
False,False,True,64,4,32,0.0011585
False,False,True,64,4,50,0.0011675
False,False,True,64,4,64,0.001228
False,False,True,64,4,80,0.001249
False,False,True,64,4,100,0.0012285
False,False,True,64,4,128,0.001395
False,False,True,64,4,256,0.001259
False,False,True,64,8,4,0.001693
False,False,True,64,8,8,0.0014485
False,False,True,64,8,16,0.0012335
False,False,True,64,8,20,0.001186
False,False,True,64,8,32,0.0011359999999999
False,False,True,64,8,50,0.0011535
False,False,True,64,8,64,0.001184
False,False,True,64,8,80,0.0011785
False,False,True,64,8,100,0.0013445
False,False,True,64,8,128,0.001291
False,False,True,64,8,256,0.001301
False,False,True,64,16,4,0.001767
False,False,True,64,16,8,0.001434
False,False,True,64,16,16,0.001266
False,False,True,64,16,20,0.001175
False,False,True,64,16,32,0.0014175
False,False,True,64,16,50,0.00115
False,False,True,64,16,64,0.001163
False,False,True,64,16,80,0.0012165
False,False,True,64,16,100,0.0012799999999999
False,False,True,64,16,128,0.001322
False,False,True,64,16,256,0.001316
False,False,True,64,20,4,0.001728
False,False,True,64,20,8,0.005057
False,False,True,64,20,16,0.0012165
False,False,True,64,20,20,0.0012755
False,False,True,64,20,32,0.0012955
False,False,True,64,20,50,0.001156
False,False,True,64,20,64,0.001233
False,False,True,64,20,80,0.001169
False,False,True,64,20,100,0.001264
False,False,True,64,20,128,0.001238
False,False,True,64,20,256,0.001197
False,False,True,64,32,4,0.00154
False,False,True,64,32,8,0.001232
False,False,True,64,32,16,0.0013235
False,False,True,64,32,20,0.0011745
False,False,True,64,32,32,0.0010775
False,False,True,64,32,50,0.0011665
False,False,True,64,32,64,0.0013555
False,False,True,64,32,80,0.0012125
False,False,True,64,32,100,0.0012855
False,False,True,64,32,128,0.0012675
False,False,True,64,32,256,0.001276
False,False,True,64,50,4,0.001602
False,False,True,64,50,8,0.001375
False,False,True,64,50,16,0.001205
False,False,True,64,50,20,0.0012725
False,False,True,64,50,32,0.0012525
False,False,True,64,50,50,0.001258
False,False,True,64,50,64,0.0013035
False,False,True,64,50,80,0.0013425
False,False,True,64,50,100,0.001227
False,False,True,64,50,128,0.0013025
False,False,True,64,50,256,0.0012665
False,False,True,64,64,4,0.0015335
False,False,True,64,64,8,0.0013
False,False,True,64,64,16,0.0012295
False,False,True,64,64,20,0.0011099999999999
False,False,True,64,64,32,0.0011745
False,False,True,64,64,50,0.001147
False,False,True,64,64,64,0.00124
False,False,True,64,64,80,0.0013419999999999
False,False,True,64,64,100,0.0012125
False,False,True,64,64,128,0.0013645
False,False,True,64,64,256,0.001252
False,False,True,64,80,4,0.0016485
False,False,True,64,80,8,0.0013484999999999
False,False,True,64,80,16,0.0012144999999999
False,False,True,64,80,20,0.001287
False,False,True,64,80,32,0.0010925
False,False,True,64,80,50,0.001215
False,False,True,64,80,64,0.001175
False,False,True,64,80,80,0.001228
False,False,True,64,80,100,0.001259
False,False,True,64,80,128,0.0012655
False,False,True,64,80,256,0.0012265
False,False,True,64,100,4,0.001687
False,False,True,64,100,8,0.0013935
False,False,True,64,100,16,0.001367
False,False,True,64,100,20,0.0011835
False,False,True,64,100,32,0.001109
False,False,True,64,100,50,0.001246
False,False,True,64,100,64,0.001198
False,False,True,64,100,80,0.001197
False,False,True,64,100,100,0.0012795
False,False,True,64,100,128,0.0012185
False,False,True,64,100,256,0.001198
False,False,True,64,128,4,0.001631
False,False,True,64,128,8,0.0013365
False,False,True,64,128,16,0.0012735
False,False,True,64,128,20,0.0011935
False,False,True,64,128,32,0.00113
False,False,True,64,128,50,0.0013059999999999
False,False,True,64,128,64,0.0012445
False,False,True,64,128,80,0.0012235
False,False,True,64,128,100,0.0013075
False,False,True,64,128,128,0.0011394999999999
False,False,True,64,128,256,0.0012405
False,False,True,64,2048,4,0.0015825
False,False,True,64,2048,8,0.001233
False,False,True,64,2048,16,0.0012634999999999
False,False,True,64,2048,20,0.0011605
False,False,True,64,2048,32,0.0012695
False,False,True,64,2048,50,0.0011695
False,False,True,64,2048,64,0.0012499999999999
False,False,True,64,2048,80,0.001171
False,False,True,64,2048,100,0.0012109999999999
False,False,True,64,2048,128,0.001206
False,False,True,64,2048,256,0.001229
False,False,True,80,4,4,0.001661
False,False,True,80,4,8,0.001499
False,False,True,80,4,16,0.0012439999999999
False,False,True,80,4,20,0.001398
False,False,True,80,4,32,0.0012715
False,False,True,80,4,50,0.0011749999999999
False,False,True,80,4,64,0.0014355
False,False,True,80,4,80,0.0012185
False,False,True,80,4,100,0.0012465
False,False,True,80,4,128,0.001281
False,False,True,80,4,256,0.001166
False,False,True,80,8,4,0.0016619999999999
False,False,True,80,8,8,0.001481
False,False,True,80,8,16,0.001303
False,False,True,80,8,20,0.001263
False,False,True,80,8,32,0.001154
False,False,True,80,8,50,0.001164
False,False,True,80,8,64,0.001448
False,False,True,80,8,80,0.0012575
False,False,True,80,8,100,0.001311
False,False,True,80,8,128,0.0012994999999999
False,False,True,80,8,256,0.001216
False,False,True,80,16,4,0.001651
False,False,True,80,16,8,0.001403
False,False,True,80,16,16,0.001285
False,False,True,80,16,20,0.0012665
False,False,True,80,16,32,0.001233
False,False,True,80,16,50,0.0012309999999999
False,False,True,80,16,64,0.0012044999999999
False,False,True,80,16,80,0.0012985
False,False,True,80,16,100,0.001331
False,False,True,80,16,128,0.0013265
False,False,True,80,16,256,0.001216
False,False,True,80,20,4,0.001517
False,False,True,80,20,8,0.0012975
False,False,True,80,20,16,0.0014659999999999
False,False,True,80,20,20,0.001328
False,False,True,80,20,32,0.001212
False,False,True,80,20,50,0.001214
False,False,True,80,20,64,0.00151
False,False,True,80,20,80,0.0012575
False,False,True,80,20,100,0.0012425
False,False,True,80,20,128,0.001394
False,False,True,80,20,256,0.001294
False,False,True,80,32,4,0.0015685
False,False,True,80,32,8,0.0013465
False,False,True,80,32,16,0.001264
False,False,True,80,32,20,0.0012965
False,False,True,80,32,32,0.001226
False,False,True,80,32,50,0.001167
False,False,True,80,32,64,0.0012965
False,False,True,80,32,80,0.001313
False,False,True,80,32,100,0.0012355
False,False,True,80,32,128,0.0012829999999999
False,False,True,80,32,256,0.0012175
False,False,True,80,50,4,0.001549
False,False,True,80,50,8,0.001337
False,False,True,80,50,16,0.0011965
False,False,True,80,50,20,0.0013135
False,False,True,80,50,32,0.0011814999999999
False,False,True,80,50,50,0.001408
False,False,True,80,50,64,0.0013224999999999
False,False,True,80,50,80,0.0013289999999999
False,False,True,80,50,100,0.0012925
False,False,True,80,50,128,0.0012569999999999
False,False,True,80,50,256,0.0012864999999999
False,False,True,80,64,4,0.0020105
False,False,True,80,64,8,0.001348
False,False,True,80,64,16,0.00124
False,False,True,80,64,20,0.0012925
False,False,True,80,64,32,0.001175
False,False,True,80,64,50,0.001187
False,False,True,80,64,64,0.001358
False,False,True,80,64,80,0.0021055
False,False,True,80,64,100,0.0012485
False,False,True,80,64,128,0.0012274999999999
False,False,True,80,64,256,0.0012115
False,False,True,80,80,4,0.0014855
False,False,True,80,80,8,0.00135
False,False,True,80,80,16,0.0011949999999999
False,False,True,80,80,20,0.0011445
False,False,True,80,80,32,0.001255
False,False,True,80,80,50,0.001236
False,False,True,80,80,64,0.001156
False,False,True,80,80,80,0.001286
False,False,True,80,80,100,0.0011735
False,False,True,80,80,128,0.0012955
False,False,True,80,80,256,0.0011665
False,False,True,80,100,4,0.0015535
False,False,True,80,100,8,0.0012374999999999
False,False,True,80,100,16,0.001263
False,False,True,80,100,20,0.0012035
False,False,True,80,100,32,0.001079
False,False,True,80,100,50,0.001281
False,False,True,80,100,64,0.0012335
False,False,True,80,100,80,0.0012425
False,False,True,80,100,100,0.001203
False,False,True,80,100,128,0.0011965
False,False,True,80,100,256,0.001245
False,False,True,80,128,4,0.0015095
False,False,True,80,128,8,0.001141
False,False,True,80,128,16,0.001135
False,False,True,80,128,20,0.0011475
False,False,True,80,128,32,0.0011485
False,False,True,80,128,50,0.001173
False,False,True,80,128,64,0.001241
False,False,True,80,128,80,0.00129
False,False,True,80,128,100,0.001179
False,False,True,80,128,128,0.00121
False,False,True,80,128,256,0.0016245
False,False,True,80,2048,4,0.0015385
False,False,True,80,2048,8,0.001323
False,False,True,80,2048,16,0.001212
False,False,True,80,2048,20,0.0011435
False,False,True,80,2048,32,0.0011589999999999
False,False,True,80,2048,50,0.0012395
False,False,True,80,2048,64,0.001204
False,False,True,80,2048,80,0.0012715
False,False,True,80,2048,100,0.0014045
False,False,True,80,2048,128,0.0013384999999999
False,False,True,80,2048,256,0.0012165
False,False,True,96,4,4,0.001586
False,False,True,96,4,8,0.0013425
False,False,True,96,4,16,0.0011875
False,False,True,96,4,20,0.0012365
False,False,True,96,4,32,0.0011819999999999
False,False,True,96,4,50,0.0015085
False,False,True,96,4,64,0.0012365
False,False,True,96,4,80,0.0013405
False,False,True,96,4,100,0.001174
False,False,True,96,4,128,0.0013635
False,False,True,96,4,256,0.0013005
False,False,True,96,8,4,0.001543
False,False,True,96,8,8,0.0012965
False,False,True,96,8,16,0.0013085
False,False,True,96,8,20,0.001191
False,False,True,96,8,32,0.001157
False,False,True,96,8,50,0.0011819999999999
False,False,True,96,8,64,0.0011495
False,False,True,96,8,80,0.001297
False,False,True,96,8,100,0.001269
False,False,True,96,8,128,0.00118
False,False,True,96,8,256,0.001259
False,False,True,96,16,4,0.001549
False,False,True,96,16,8,0.001458
False,False,True,96,16,16,0.0013595
False,False,True,96,16,20,0.0011075
False,False,True,96,16,32,0.001176
False,False,True,96,16,50,0.001286
False,False,True,96,16,64,0.001267
False,False,True,96,16,80,0.0013465
False,False,True,96,16,100,0.001235
False,False,True,96,16,128,0.0012295
False,False,True,96,16,256,0.001305
False,False,True,96,20,4,0.0015545
False,False,True,96,20,8,0.001296
False,False,True,96,20,16,0.001233
False,False,True,96,20,20,0.0012735
False,False,True,96,20,32,0.001236
False,False,True,96,20,50,0.0011405
False,False,True,96,20,64,0.001291
False,False,True,96,20,80,0.001258
False,False,True,96,20,100,0.001272
False,False,True,96,20,128,0.001228
False,False,True,96,20,256,0.0012764999999999
False,False,True,96,32,4,0.001588
False,False,True,96,32,8,0.001426
False,False,True,96,32,16,0.001245
False,False,True,96,32,20,0.001254
False,False,True,96,32,32,0.001118
False,False,True,96,32,50,0.001233
False,False,True,96,32,64,0.0011589999999999
False,False,True,96,32,80,0.001325
False,False,True,96,32,100,0.0011855
False,False,True,96,32,128,0.0012439999999999
False,False,True,96,32,256,0.00131
False,False,True,96,50,4,0.0017105
False,False,True,96,50,8,0.0013295
False,False,True,96,50,16,0.001258
False,False,True,96,50,20,0.0011495
False,False,True,96,50,32,0.00116
False,False,True,96,50,50,0.001163
False,False,True,96,50,64,0.001199
False,False,True,96,50,80,0.0013035
False,False,True,96,50,100,0.0012859999999999
False,False,True,96,50,128,0.001241
False,False,True,96,50,256,0.001272
False,False,True,96,64,4,0.0019045
False,False,True,96,64,8,0.001454
False,False,True,96,64,16,0.0011034999999999
False,False,True,96,64,20,0.0011505
False,False,True,96,64,32,0.00124
False,False,True,96,64,50,0.0011965
False,False,True,96,64,64,0.0011865
False,False,True,96,64,80,0.0013085
False,False,True,96,64,100,0.0011925
False,False,True,96,64,128,0.0012155
False,False,True,96,64,256,0.001327
False,False,True,96,80,4,0.0015405
False,False,True,96,80,8,0.001336
False,False,True,96,80,16,0.001243
False,False,True,96,80,20,0.001142
False,False,True,96,80,32,0.00119
False,False,True,96,80,50,0.0012685
False,False,True,96,80,64,0.0014235
False,False,True,96,80,80,0.0015595
False,False,True,96,80,100,0.0013775
False,False,True,96,80,128,0.0013565
False,False,True,96,80,256,0.001206
False,False,True,96,100,4,0.0019
False,False,True,96,100,8,0.001327
False,False,True,96,100,16,0.001291
False,False,True,96,100,20,0.0011265
False,False,True,96,100,32,0.001144
False,False,True,96,100,50,0.0011884999999999
False,False,True,96,100,64,0.0012599999999999
False,False,True,96,100,80,0.0013414999999999
