outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
False,False,True,8,2048,64,5.6191125
False,False,True,8,2048,80,5.508765
False,False,True,8,2048,100,5.6592725
False,False,True,8,2048,128,5.7732345
False,False,True,8,2048,256,8.5764575
False,False,True,16,4,4,12.865136499999998
False,False,True,16,4,8,12.587898
False,False,True,16,4,16,6.9046425000000005
False,False,True,16,4,20,5.979153
False,False,True,16,4,32,5.975461
False,False,True,16,4,50,6.316421
False,False,True,16,4,64,6.2785065000000015
False,False,True,16,4,80,6.2423765000000015
False,False,True,16,4,100,6.4090035000000025
False,False,True,16,4,128,6.3588125
False,False,True,16,4,256,9.023624
False,False,True,16,8,4,9.333904
False,False,True,16,8,8,8.7737455
False,False,True,16,8,16,5.800826
False,False,True,16,8,20,5.5714665
False,False,True,16,8,32,5.32142
False,False,True,16,8,50,5.8368575
False,False,True,16,8,64,5.855186
False,False,True,16,8,80,5.770652999999999
False,False,True,16,8,100,6.029726
False,False,True,16,8,128,6.0434980000000005
False,False,True,16,8,256,8.83038
False,False,True,16,16,4,7.908299499999999
False,False,True,16,16,8,6.959971
False,False,True,16,16,16,5.2960605
False,False,True,16,16,20,5.149971
False,False,True,16,16,32,4.7982455
False,False,True,16,16,50,5.7527115
False,False,True,16,16,64,5.516108
False,False,True,16,16,80,5.6681275
False,False,True,16,16,100,5.841245499999999
False,False,True,16,16,128,5.857211
False,False,True,16,16,256,8.5760905
False,False,True,16,20,4,7.4021895
False,False,True,16,20,8,6.724064
False,False,True,16,20,16,5.225948000000002
False,False,True,16,20,20,5.26667
False,False,True,16,20,32,4.7487745000000015
False,False,True,16,20,50,5.558275
False,False,True,16,20,64,5.4853875
False,False,True,16,20,80,5.6047475
False,False,True,16,20,100,5.772337500000001
False,False,True,16,20,128,5.906601
False,False,True,16,20,256,8.62921
False,False,True,16,32,4,6.5136375
False,False,True,16,32,8,5.852822
False,False,True,16,32,16,4.894359
False,False,True,16,32,20,5.071352
False,False,True,16,32,32,4.7815045000000005
False,False,True,16,32,50,5.4765815
False,False,True,16,32,64,5.392228
False,False,True,16,32,80,5.661758
False,False,True,16,32,100,5.6282305
False,False,True,16,32,128,5.766018000000001
False,False,True,16,32,256,8.501672
False,False,True,16,50,4,6.6460505
False,False,True,16,50,8,5.8351500000000005
False,False,True,16,50,16,4.8946380000000005
False,False,True,16,50,20,4.739923
False,False,True,16,50,32,4.6089875
False,False,True,16,50,50,5.4352245
False,False,True,16,50,64,5.389292
False,False,True,16,50,80,5.4169550000000015
False,False,True,16,50,100,5.6874920000000015
False,False,True,16,50,128,5.732751
False,False,True,16,50,256,8.485291499999999
False,False,True,16,64,4,6.0434420000000015
False,False,True,16,64,8,5.4628465
False,False,True,16,64,16,4.6962625
False,False,True,16,64,20,4.922894
False,False,True,16,64,32,4.6779955
False,False,True,16,64,50,5.497984
False,False,True,16,64,64,5.3087230000000005
False,False,True,16,64,80,5.5716095
False,False,True,16,64,100,5.6502325
False,False,True,16,64,128,5.810017
False,False,True,16,64,256,8.8341335
False,False,True,16,80,4,6.2915295
False,False,True,16,80,8,5.5753385
False,False,True,16,80,16,4.795493
False,False,True,16,80,20,4.988564
False,False,True,16,80,32,4.4426305
False,False,True,16,80,50,5.402415
False,False,True,16,80,64,5.338804
False,False,True,16,80,80,5.460851
False,False,True,16,80,100,5.5723255
False,False,True,16,80,128,5.724656
False,False,True,16,80,256,8.578854
False,False,True,16,100,4,6.242674
False,False,True,16,100,8,5.5183605
False,False,True,16,100,16,4.7624505
False,False,True,16,100,20,4.7412160000000005
False,False,True,16,100,32,4.372507
False,False,True,16,100,50,5.4062730000000006
False,False,True,16,100,64,5.3425005
False,False,True,16,100,80,5.3780769999999976
False,False,True,16,100,100,5.5706485
False,False,True,16,100,128,5.801565
False,False,True,16,100,256,8.5965905
False,False,True,16,128,4,5.8487465000000025
False,False,True,16,128,8,5.0999490000000005
False,False,True,16,128,16,4.580639
False,False,True,16,128,20,4.8610075
False,False,True,16,128,32,4.5308165
False,False,True,16,128,50,5.3456815
False,False,True,16,128,64,5.2866040000000005
False,False,True,16,128,80,5.6270795
False,False,True,16,128,100,5.5417465
False,False,True,16,128,128,5.791989
False,False,True,16,128,256,8.520313999999999
False,False,True,16,2048,4,8.704098
False,False,True,16,2048,8,8.1213915
False,False,True,16,2048,16,4.9549675
False,False,True,16,2048,20,4.6346680000000005
False,False,True,16,2048,32,4.888097999999999
False,False,True,16,2048,50,5.55005
False,False,True,16,2048,64,5.480983999999999
False,False,True,16,2048,80,5.5107995
False,False,True,16,2048,100,5.7035145
False,False,True,16,2048,128,5.7687195
False,False,True,16,2048,256,8.795771499999999
False,False,True,20,4,4,13.1853095
False,False,True,20,4,8,12.4961825
False,False,True,20,4,16,7.120609999999999
False,False,True,20,4,20,5.882099
False,False,True,20,4,32,5.753215
False,False,True,20,4,50,6.361536
False,False,True,20,4,64,6.3643665
False,False,True,20,4,80,6.374521
False,False,True,20,4,100,6.249987
False,False,True,20,4,128,6.270821
False,False,True,20,4,256,9.163229
False,False,True,20,8,4,9.275503
False,False,True,20,8,8,8.7530375
False,False,True,20,8,16,5.88546
False,False,True,20,8,20,5.584152
False,False,True,20,8,32,5.320793
False,False,True,20,8,50,5.9177765
False,False,True,20,8,64,5.7335325
False,False,True,20,8,80,5.9923205
False,False,True,20,8,100,6.1845235
False,False,True,20,8,128,6.000636
False,False,True,20,8,256,8.7682105
False,False,True,20,16,4,7.8106045
False,False,True,20,16,8,6.906296
False,False,True,20,16,16,5.4900295
False,False,True,20,16,20,5.3357125
False,False,True,20,16,32,5.0300405
False,False,True,20,16,50,5.745019
False,False,True,20,16,64,5.687887
False,False,True,20,16,80,5.7270355
False,False,True,20,16,100,5.7626225
False,False,True,20,16,128,5.857503
False,False,True,20,16,256,8.7770255
False,False,True,20,20,4,7.666808
False,False,True,20,20,8,6.609995
False,False,True,20,20,16,5.0901505
False,False,True,20,20,20,4.619657
False,False,True,20,20,32,4.7836050000000006
False,False,True,20,20,50,5.576525
False,False,True,20,20,64,5.5106160000000015
False,False,True,20,20,80,5.615918499999999
False,False,True,20,20,100,6.0960035
False,False,True,20,20,128,5.9513625
False,False,True,20,20,256,8.655560000000001
False,False,True,20,32,4,7.5906755000000015
False,False,True,20,32,8,6.406912999999999
False,False,True,20,32,16,4.954953
False,False,True,20,32,20,5.164884000000002
False,False,True,20,32,32,4.615775
False,False,True,20,32,50,5.4967985
False,False,True,20,32,64,5.477186
False,False,True,20,32,80,5.5041895
False,False,True,20,32,100,5.611015
False,False,True,20,32,128,5.8738170000000025
False,False,True,20,32,256,8.6976595
False,False,True,20,50,4,6.831914500000001
False,False,True,20,50,8,5.7858804999999975
False,False,True,20,50,16,4.7815915
False,False,True,20,50,20,4.9422820000000005
False,False,True,20,50,32,4.5538435
False,False,True,20,50,50,5.413918
False,False,True,20,50,64,5.377692
False,False,True,20,50,80,5.568936000000001
False,False,True,20,50,100,5.565359
False,False,True,20,50,128,5.7593045000000025
False,False,True,20,50,256,8.6662935
False,False,True,20,64,4,7.103442
False,False,True,20,64,8,5.958398000000001
False,False,True,20,64,16,4.799805999999999
False,False,True,20,64,20,4.9177385000000005
False,False,True,20,64,32,4.414647
False,False,True,20,64,50,5.4734075
False,False,True,20,64,64,5.3696625
False,False,True,20,64,80,5.5766045
False,False,True,20,64,100,5.5571990000000016
False,False,True,20,64,128,5.825183999999999
False,False,True,20,64,256,8.683405
False,False,True,20,80,4,6.5041265
False,False,True,20,80,8,5.643509
False,False,True,20,80,16,4.6829045
False,False,True,20,80,20,4.886701
False,False,True,20,80,32,4.410705999999999
False,False,True,20,80,50,5.37942
False,False,True,20,80,64,5.341264499999999
False,False,True,20,80,80,5.565453
False,False,True,20,80,100,5.527053499999999
False,False,True,20,80,128,5.767729
False,False,True,20,80,256,8.570277
False,False,True,20,100,4,6.4481595
False,False,True,20,100,8,5.5339235
False,False,True,20,100,16,4.6439425000000005
False,False,True,20,100,20,4.8165825
False,False,True,20,100,32,4.4562075
False,False,True,20,100,50,5.3599865
False,False,True,20,100,64,5.4229400000000005
False,False,True,20,100,80,5.4734525000000005
False,False,True,20,100,100,5.603372
False,False,True,20,100,128,5.749795499999999
False,False,True,20,100,256,8.6651745
False,False,True,20,128,4,6.887338499999999
False,False,True,20,128,8,5.7315315
False,False,True,20,128,16,4.611428
False,False,True,20,128,20,4.8244135
False,False,True,20,128,32,4.326039499999999
False,False,True,20,128,50,5.446348
False,False,True,20,128,64,5.3363565
False,False,True,20,128,80,5.345553
False,False,True,20,128,100,5.6271695
False,False,True,20,128,128,5.710432
False,False,True,20,128,256,8.608738500000001
False,False,True,20,2048,4,10.656171
False,False,True,20,2048,8,8.095075
False,False,True,20,2048,16,5.333094
False,False,True,20,2048,20,4.4691475
False,False,True,20,2048,32,5.212443
False,False,True,20,2048,50,5.4580660000000005
False,False,True,20,2048,64,5.4099845
False,False,True,20,2048,80,5.679771
False,False,True,20,2048,100,5.577104500000001
False,False,True,20,2048,128,5.8557265
False,False,True,20,2048,256,8.7664255
False,False,True,32,4,4,13.212059
False,False,True,32,4,8,12.560911
False,False,True,32,4,16,6.964411
False,False,True,32,4,20,5.9742859999999975
False,False,True,32,4,32,5.7947715
False,False,True,32,4,50,6.301667999999999
False,False,True,32,4,64,6.3094985
False,False,True,32,4,80,6.27555
False,False,True,32,4,100,6.142711500000001
False,False,True,32,4,128,6.254201999999999
False,False,True,32,4,256,9.1622305
False,False,True,32,8,4,9.6685835
False,False,True,32,8,8,8.661412
False,False,True,32,8,16,5.96782
False,False,True,32,8,20,5.785116500000001
False,False,True,32,8,32,5.1965245000000015
False,False,True,32,8,50,5.8458145
False,False,True,32,8,64,5.77206
False,False,True,32,8,80,5.9643745
False,False,True,32,8,100,6.058235
False,False,True,32,8,128,6.0060875
False,False,True,32,8,256,8.859739999999997
False,False,True,32,16,4,8.3313325
False,False,True,32,16,8,6.915609
False,False,True,32,16,16,5.47457
False,False,True,32,16,20,5.4170685
False,False,True,32,16,32,4.848212
False,False,True,32,16,50,5.6734870000000015
False,False,True,32,16,64,5.5974675000000005
False,False,True,32,16,80,5.7323365000000015
False,False,True,32,16,100,5.8302315
False,False,True,32,16,128,5.8877705
False,False,True,32,16,256,8.681526999999999
False,False,True,32,20,4,7.836467000000002
False,False,True,32,20,8,6.6252415
False,False,True,32,20,16,5.3066205
False,False,True,32,20,20,5.2741985
False,False,True,32,20,32,4.91142
False,False,True,32,20,50,5.6877925000000005
False,False,True,32,20,64,5.6180535
False,False,True,32,20,80,5.58957
False,False,True,32,20,100,5.6589300000000025
False,False,True,32,20,128,5.8622675000000015
False,False,True,32,20,256,8.638163500000001
False,False,True,32,32,4,7.3990045
False,False,True,32,32,8,6.4224495
False,False,True,32,32,16,4.5903
False,False,True,32,32,20,4.873021499999999
False,False,True,32,32,32,4.579036
False,False,True,32,32,50,5.6310105
False,False,True,32,32,64,5.467578
False,False,True,32,32,80,5.7813135
False,False,True,32,32,100,5.6430345000000015
False,False,True,32,32,128,5.8354065
False,False,True,32,32,256,8.714643500000001
False,False,True,32,50,4,6.943403
False,False,True,32,50,8,5.715751
False,False,True,32,50,16,4.815485000000002
False,False,True,32,50,20,4.908132
False,False,True,32,50,32,4.623614
False,False,True,32,50,50,5.446573
False,False,True,32,50,64,5.4304515
False,False,True,32,50,80,5.499336
False,False,True,32,50,100,5.707269999999999
False,False,True,32,50,128,5.8103615
False,False,True,32,50,256,8.7020975
False,False,True,32,64,4,7.059685000000001
False,False,True,32,64,8,5.888139499999999
False,False,True,32,64,16,4.3856465
False,False,True,32,64,20,4.5989455
False,False,True,32,64,32,4.4660835
False,False,True,32,64,50,5.5246375
False,False,True,32,64,64,5.3755435
False,False,True,32,64,80,5.6413205
False,False,True,32,64,100,5.669209
False,False,True,32,64,128,5.7818345
False,False,True,32,64,256,8.597154
False,False,True,32,80,4,6.761441499999999
False,False,True,32,80,8,5.406505
False,False,True,32,80,16,4.7013475
False,False,True,32,80,20,4.911565
False,False,True,32,80,32,4.480335
False,False,True,32,80,50,5.4112515
False,False,True,32,80,64,5.381614
False,False,True,32,80,80,5.4499270000000015
False,False,True,32,80,100,5.680402
False,False,True,32,80,128,5.7992235
False,False,True,32,80,256,8.5990495
False,False,True,32,100,4,6.5949329999999975
False,False,True,32,100,8,5.233234
False,False,True,32,100,16,4.7074785000000015
False,False,True,32,100,20,4.774587
False,False,True,32,100,32,4.4277015
False,False,True,32,100,50,5.400656
False,False,True,32,100,64,5.3770375
False,False,True,32,100,80,5.587728500000001
False,False,True,32,100,100,5.7596975
False,False,True,32,100,128,5.7922949999999975
False,False,True,32,100,256,8.630427000000001
False,False,True,32,128,4,6.7403825
False,False,True,32,128,8,5.690518
False,False,True,32,128,16,4.3711165
False,False,True,32,128,20,4.5726510000000005
False,False,True,32,128,32,4.355872
False,False,True,32,128,50,5.3893865000000005
False,False,True,32,128,64,5.4229045
False,False,True,32,128,80,5.632811500000001
False,False,True,32,128,100,5.660469
False,False,True,32,128,128,5.8900120000000005
False,False,True,32,128,256,8.720738
False,False,True,32,2048,4,8.007697
False,False,True,32,2048,8,5.2059605000000015
False,False,True,32,2048,16,4.8166175
False,False,True,32,2048,20,4.7076925
False,False,True,32,2048,32,5.5519785000000015
False,False,True,32,2048,50,5.727537
False,False,True,32,2048,64,5.7477135000000015
False,False,True,32,2048,80,5.551914
False,False,True,32,2048,100,5.702353
False,False,True,32,2048,128,6.116493999999999
False,False,True,32,2048,256,8.858899000000003
False,False,True,50,4,4,12.957366
False,False,True,50,4,8,12.5668025
False,False,True,50,4,16,6.984422
False,False,True,50,4,20,5.9254345
False,False,True,50,4,32,5.833737
False,False,True,50,4,50,6.551071
False,False,True,50,4,64,6.3625165
False,False,True,50,4,80,6.170850499999999
False,False,True,50,4,100,6.2972275
False,False,True,50,4,128,6.2847055
False,False,True,50,4,256,9.067382
False,False,True,50,8,4,9.409108
False,False,True,50,8,8,8.48719
False,False,True,50,8,16,5.5151335
False,False,True,50,8,20,5.4581675
False,False,True,50,8,32,4.976719999999999
False,False,True,50,8,50,5.858776
False,False,True,50,8,64,6.0160125
False,False,True,50,8,80,5.8790955
False,False,True,50,8,100,6.1087905
False,False,True,50,8,128,5.9829935
False,False,True,50,8,256,8.8130395
False,False,True,50,16,4,8.195961500000001
False,False,True,50,16,8,6.882973
False,False,True,50,16,16,4.861897
False,False,True,50,16,20,5.0000805
False,False,True,50,16,32,4.8239025
False,False,True,50,16,50,5.686075499999999
False,False,True,50,16,64,5.7830455
False,False,True,50,16,80,5.6628595
False,False,True,50,16,100,5.684853
False,False,True,50,16,128,5.9957065000000025
False,False,True,50,16,256,8.7975145
False,False,True,50,20,4,7.6199759999999985
False,False,True,50,20,8,6.3710205
False,False,True,50,20,16,4.8615055
False,False,True,50,20,20,5.252365
False,False,True,50,20,32,4.559908999999998
False,False,True,50,20,50,5.5487125000000015
False,False,True,50,20,64,5.7950125
False,False,True,50,20,80,5.748758499999999
False,False,True,50,20,100,5.7426925
False,False,True,50,20,128,5.8714485
False,False,True,50,20,256,8.750070000000001
False,False,True,50,32,4,7.5625300000000015
False,False,True,50,32,8,6.357241
False,False,True,50,32,16,5.2711585
False,False,True,50,32,20,4.8109835
False,False,True,50,32,32,4.5977945
False,False,True,50,32,50,5.5327525
False,False,True,50,32,64,5.628633499999999
False,False,True,50,32,80,5.516973999999999
False,False,True,50,32,100,6.4162750000000015
False,False,True,50,32,128,5.813926
False,False,True,50,32,256,8.7247655
False,False,True,50,50,4,7.034875
False,False,True,50,50,8,5.4155785000000005
False,False,True,50,50,16,4.470375499999999
False,False,True,50,50,20,4.7083055
False,False,True,50,50,32,4.334086
False,False,True,50,50,50,5.4957790000000015
False,False,True,50,50,64,5.658416000000001
False,False,True,50,50,80,5.675822999999999
False,False,True,50,50,100,6.1564355000000015
False,False,True,50,50,128,5.906466
False,False,True,50,50,256,8.706836500000001
False,False,True,50,64,4,7.059887
False,False,True,50,64,8,5.8634375
False,False,True,50,64,16,5.0016715000000005
False,False,True,50,64,20,4.5892490000000015
False,False,True,50,64,32,4.545078999999999
False,False,True,50,64,50,5.4731475
False,False,True,50,64,64,5.535326
False,False,True,50,64,80,5.549674
False,False,True,50,64,100,6.401275
False,False,True,50,64,128,5.8062725
False,False,True,50,64,256,8.699375999999999
False,False,True,50,80,4,6.698181
False,False,True,50,80,8,5.218526499999999
False,False,True,50,80,16,4.406033
False,False,True,50,80,20,4.9230605
False,False,True,50,80,32,4.285086499999999
False,False,True,50,80,50,5.4536050000000005
False,False,True,50,80,64,5.6312505
False,False,True,50,80,80,5.5696575
False,False,True,50,80,100,5.906583
False,False,True,50,80,128,5.8154085
False,False,True,50,80,256,8.717243
False,False,True,50,100,4,6.619263
False,False,True,50,100,8,5.124878
False,False,True,50,100,16,4.3524955
False,False,True,50,100,20,4.5170245000000016
False,False,True,50,100,32,4.3309595000000005
False,False,True,50,100,50,5.4358905
False,False,True,50,100,64,5.693042999999999
False,False,True,50,100,80,5.6042365
False,False,True,50,100,100,5.8835535000000005
False,False,True,50,100,128,5.8261850000000015
False,False,True,50,100,256,8.7083145
False,False,True,50,128,4,6.833314
False,False,True,50,128,8,5.6465015
False,False,True,50,128,16,4.9259295000000005
False,False,True,50,128,20,4.494524500000002
False,False,True,50,128,32,4.454308999999999
False,False,True,50,128,50,5.534055
False,False,True,50,128,64,5.4823795
False,False,True,50,128,80,5.422484
False,False,True,50,128,100,6.413943
False,False,True,50,128,128,5.891843499999999
False,False,True,50,128,256,8.707549499999999
False,False,True,50,2048,4,8.429011500000001
False,False,True,50,2048,8,7.0151825
False,False,True,50,2048,16,5.1020020000000015
False,False,True,50,2048,20,5.1246550000000015
False,False,True,50,2048,32,5.7154545
False,False,True,50,2048,50,5.6605370000000015
False,False,True,50,2048,64,5.498084499999999
False,False,True,50,2048,80,5.5391915
False,False,True,50,2048,100,5.8709365
False,False,True,50,2048,128,6.1956515
False,False,True,50,2048,256,8.851508500000003
False,False,True,64,4,4,13.0705455
False,False,True,64,4,8,12.5514615
False,False,True,64,4,16,6.755849499999999
False,False,True,64,4,20,5.864283
False,False,True,64,4,32,5.7538845
False,False,True,64,4,50,6.350179
False,False,True,64,4,64,6.3430625
False,False,True,64,4,80,6.2117725
False,False,True,64,4,100,6.1978025
False,False,True,64,4,128,6.2636645
False,False,True,64,4,256,9.193084
False,False,True,64,8,4,9.4102145
False,False,True,64,8,8,8.6039955
False,False,True,64,8,16,5.8448015
False,False,True,64,8,20,5.0490735
False,False,True,64,8,32,5.1537275000000005
False,False,True,64,8,50,5.886013
False,False,True,64,8,64,5.803642
False,False,True,64,8,80,5.8229235
False,False,True,64,8,100,5.837599
False,False,True,64,8,128,6.058058
False,False,True,64,8,256,8.8046675
False,False,True,64,16,4,8.090828
False,False,True,64,16,8,6.824677499999999
False,False,True,64,16,16,5.2471835
False,False,True,64,16,20,4.783721
False,False,True,64,16,32,4.863372
False,False,True,64,16,50,5.7334765
False,False,True,64,16,64,5.6255765
False,False,True,64,16,80,5.667102
False,False,True,64,16,100,5.8359255
False,False,True,64,16,128,5.892862
False,False,True,64,16,256,8.796387500000002
False,False,True,64,20,4,7.803439
False,False,True,64,20,8,6.525814
False,False,True,64,20,16,5.047321
False,False,True,64,20,20,4.8529160000000005
False,False,True,64,20,32,4.792025
False,False,True,64,20,50,5.758421
False,False,True,64,20,64,5.6363185
False,False,True,64,20,80,5.6376825
False,False,True,64,20,100,5.71935
False,False,True,64,20,128,5.964784
False,False,True,64,20,256,8.668182999999999
False,False,True,64,32,4,7.254334
False,False,True,64,32,8,6.308898999999999
False,False,True,64,32,16,4.679682499999998
False,False,True,64,32,20,4.567293
False,False,True,64,32,32,4.441855
False,False,True,64,32,50,5.614822
False,False,True,64,32,64,5.515855999999999
False,False,True,64,32,80,5.645882
False,False,True,64,32,100,5.7655980000000016
False,False,True,64,32,128,5.9169035
False,False,True,64,32,256,8.706315
False,False,True,64,50,4,6.918321499999999
False,False,True,64,50,8,5.692197
False,False,True,64,50,16,4.7870985
False,False,True,64,50,20,4.3835700000000015
False,False,True,64,50,32,4.527455000000002
False,False,True,64,50,50,5.5655675
False,False,True,64,50,64,5.455542
False,False,True,64,50,80,5.490419
False,False,True,64,50,100,5.794543
False,False,True,64,50,128,5.810895
False,False,True,64,50,256,8.614713499999999
False,False,True,64,64,4,6.805308
False,False,True,64,64,8,5.943743
False,False,True,64,64,16,4.468596
False,False,True,64,64,20,4.355208
False,False,True,64,64,32,4.2829185
False,False,True,64,64,50,5.5633775000000005
False,False,True,64,64,64,5.4197380000000015
False,False,True,64,64,80,5.489116
False,False,True,64,64,100,5.735390499999999
False,False,True,64,64,128,5.8816345000000005
False,False,True,64,64,256,8.7139585
False,False,True,64,80,4,6.6668914999999975
False,False,True,64,80,8,5.4455085
False,False,True,64,80,16,4.736262
False,False,True,64,80,20,4.6653805
False,False,True,64,80,32,4.563592
False,False,True,64,80,50,5.629289
False,False,True,64,80,64,5.4294815000000005
False,False,True,64,80,80,5.4868665
False,False,True,64,80,100,5.871273
False,False,True,64,80,128,5.8018965
False,False,True,64,80,256,8.623105500000001
False,False,True,64,100,4,6.674939
False,False,True,64,100,8,5.4264805
False,False,True,64,100,16,4.6997835000000014
False,False,True,64,100,20,4.295828
False,False,True,64,100,32,4.4346225
False,False,True,64,100,50,5.5284735000000005
False,False,True,64,100,64,5.4054575000000025
False,False,True,64,100,80,5.528762
False,False,True,64,100,100,5.7857730000000025
False,False,True,64,100,128,5.8551284999999975
False,False,True,64,100,256,8.6311405
False,False,True,64,128,4,6.5202865
False,False,True,64,128,8,5.676218
False,False,True,64,128,16,4.3704990000000015
False,False,True,64,128,20,4.2734125
False,False,True,64,128,32,4.1966315000000005
False,False,True,64,128,50,5.5204710000000015
False,False,True,64,128,64,5.3840545
False,False,True,64,128,80,5.4493620000000025
False,False,True,64,128,100,5.7160665
False,False,True,64,128,128,5.7774755
False,False,True,64,128,256,8.621216
False,False,True,64,2048,4,8.3440565
False,False,True,64,2048,8,6.4621985
False,False,True,64,2048,16,5.3783915
False,False,True,64,2048,20,5.6317225
False,False,True,64,2048,32,5.3168495
False,False,True,64,2048,50,5.6812780000000025
False,False,True,64,2048,64,5.616167
False,False,True,64,2048,80,5.5208910000000015
False,False,True,64,2048,100,5.834758000000001
False,False,True,64,2048,128,6.095181999999999
False,False,True,64,2048,256,8.8154215
False,False,True,80,4,4,13.183244
False,False,True,80,4,8,12.4236475
False,False,True,80,4,16,6.5737235
False,False,True,80,4,20,5.8412565
False,False,True,80,4,32,5.719101
False,False,True,80,4,50,6.3658705
False,False,True,80,4,64,6.3098285
False,False,True,80,4,80,6.3119155
False,False,True,80,4,100,6.1869805000000015
False,False,True,80,4,128,6.408767
False,False,True,80,4,256,9.1838375
False,False,True,80,8,4,9.3844025
False,False,True,80,8,8,8.657209
False,False,True,80,8,16,5.3709690000000005
False,False,True,80,8,20,5.1496330000000015
False,False,True,80,8,32,5.3207575
False,False,True,80,8,50,5.9034270000000015
False,False,True,80,8,64,5.932283
False,False,True,80,8,80,5.797299
False,False,True,80,8,100,5.8318095
False,False,True,80,8,128,6.0149955
False,False,True,80,8,256,8.8182945
False,False,True,80,16,4,8.173012
False,False,True,80,16,8,6.8588074999999975
False,False,True,80,16,16,5.1378445
False,False,True,80,16,20,4.923654
False,False,True,80,16,32,4.644071
False,False,True,80,16,50,5.7842379999999975
False,False,True,80,16,64,5.6879525
False,False,True,80,16,80,5.688063
False,False,True,80,16,100,5.8720250000000025
False,False,True,80,16,128,6.017382
False,False,True,80,16,256,8.705364999999999
False,False,True,80,20,4,7.795951499999997
False,False,True,80,20,8,6.4211230000000015
False,False,True,80,20,16,4.754821
False,False,True,80,20,20,4.950568499999998
False,False,True,80,20,32,4.764085
False,False,True,80,20,50,5.697303
False,False,True,80,20,64,5.630891
False,False,True,80,20,80,5.7433985
False,False,True,80,20,100,5.8072515
False,False,True,80,20,128,5.937092
False,False,True,80,20,256,8.6899075
False,False,True,80,32,4,7.433820000000001
False,False,True,80,32,8,6.268992000000001
False,False,True,80,32,16,4.946415
False,False,True,80,32,20,4.745982
False,False,True,80,32,32,4.651951
False,False,True,80,32,50,5.718351999999999
False,False,True,80,32,64,5.646331999999999
False,False,True,80,32,80,5.8650885000000015
False,False,True,80,32,100,5.8476485
False,False,True,80,32,128,5.8944705000000015
False,False,True,80,32,256,8.7181055
False,False,True,80,50,4,7.064196000000001
False,False,True,80,50,8,5.4405755
False,False,True,80,50,16,4.5147025
False,False,True,80,50,20,4.730659999999999
False,False,True,80,50,32,4.793746499999999
False,False,True,80,50,50,5.591716
False,False,True,80,50,64,5.507554
False,False,True,80,50,80,5.5111955
False,False,True,80,50,100,5.8657660000000025
False,False,True,80,50,128,5.9422145
False,False,True,80,50,256,8.638724499999999
False,False,True,80,64,4,7.0539735
False,False,True,80,64,8,5.8308655
False,False,True,80,64,16,4.7530540000000014
False,False,True,80,64,20,4.519779
False,False,True,80,64,32,4.59173
False,False,True,80,64,50,5.566217999999999
False,False,True,80,64,64,5.5710085
False,False,True,80,64,80,5.525084
False,False,True,80,64,100,5.879805
False,False,True,80,64,128,5.8586725
False,False,True,80,64,256,8.7295345
False,False,True,80,80,4,6.6291990000000025
False,False,True,80,80,8,5.240657499999998
False,False,True,80,80,16,4.474062
False,False,True,80,80,20,4.6811275000000006
False,False,True,80,80,32,4.481216000000001
False,False,True,80,80,50,5.5762475
False,False,True,80,80,64,5.4942800000000025
False,False,True,80,80,80,5.4883765
False,False,True,80,80,100,5.6588095
False,False,True,80,80,128,5.846871
False,False,True,80,80,256,8.715069999999999
False,False,True,80,100,4,6.5171115
False,False,True,80,100,8,5.110446
False,False,True,80,100,16,4.516198
False,False,True,80,100,20,4.557287499999998
False,False,True,80,100,32,4.6315175
False,False,True,80,100,50,5.655252
False,False,True,80,100,64,5.474811
False,False,True,80,100,80,5.461639
False,False,True,80,100,100,5.761115
False,False,True,80,100,128,5.8265935
False,False,True,80,100,256,8.6292385
False,False,True,80,128,4,6.7859475000000025
False,False,True,80,128,8,5.5434245
False,False,True,80,128,16,4.647933999999999
False,False,True,80,128,20,4.4701070000000005
False,False,True,80,128,32,4.527551
False,False,True,80,128,50,5.539803
False,False,True,80,128,64,5.5233725
False,False,True,80,128,80,5.548698
False,False,True,80,128,100,5.8143805
False,False,True,80,128,128,5.8506550000000015
False,False,True,80,128,256,8.6364665
False,False,True,80,2048,4,7.5496089999999985
False,False,True,80,2048,8,5.7940245
False,False,True,80,2048,16,5.839862
False,False,True,80,2048,20,5.3055745000000005
False,False,True,80,2048,32,4.4110165000000015
False,False,True,80,2048,50,5.66062
False,False,True,80,2048,64,5.4372155
False,False,True,80,2048,80,5.451954499999999
False,False,True,80,2048,100,5.9845865000000025
False,False,True,80,2048,128,6.2123230000000005
False,False,True,80,2048,256,8.726205
False,False,True,96,4,4,13.0955295
False,False,True,96,4,8,12.491919
False,False,True,96,4,16,6.428421999999999
False,False,True,96,4,20,5.9315444999999976
False,False,True,96,4,32,5.7548330000000005
False,False,True,96,4,50,6.4087385
False,False,True,96,4,64,6.330604
False,False,True,96,4,80,6.335298000000001
False,False,True,96,4,100,6.197831
False,False,True,96,4,128,6.2951925000000015
False,False,True,96,4,256,9.1327415
False,False,True,96,8,4,9.4687295
False,False,True,96,8,8,8.6710025
False,False,True,96,8,16,5.2557405
False,False,True,96,8,20,4.914348
False,False,True,96,8,32,4.9238825
False,False,True,96,8,50,5.9254085
False,False,True,96,8,64,5.845828
False,False,True,96,8,80,5.955799
False,False,True,96,8,100,5.7903020000000005
False,False,True,96,8,128,5.9873325
